"","1571__47877_1661032","28038__850_305719","1681__488_143393","104663__1467_487698","147802__53408_421767","59310__285_191295","1311__28111_47879","1010__41276_999468","28130__76517_386414","1613__1308_118748","157687__29466_228604","45067__1547_239974","202611__1401_290588","529__294_587753","100884__1280_1282","108980__820_28116","28091__1267_216935","28446__516075_1844653","1755629__52226_1746653","1379__52787_56810","1144673__40216_216778","187452__136857_626932","225991__290309","310514__351091_1755626","370979__490189","1034636__588_1670","28454__1113609","28090__271420","38304__40518_441500","70775__29461_35833","41276__999468","850__305719","488__143393","33035__1710_43131","1559__36745","76517__386414","28137__1535_589437","53408__421767","1611423__40214_153721","585__33935_626931","34087__196024","38986__1472_179995","184870__40681_454155","1597__78342_82135","13690__39497_88688","243924__1453492","471__106654","33029__187491","173480__1661050","1401__290588","28025__29355_43675","860__726_28037","36874__1260_1859290","1547__239974","47877__1661032","28127__1506_169435","80866__293_32013","103892__1633_1685","33031__291644_871324","1254__1582_2741","1467__487698","245__588932","1408__40324_308892","1725__1487956","29430__202956","384638__470_582","376804__35825_45851","41976__102862","28118__1687_437898","76759__83263","1504__39489","285__191295","48296__487316","40216__216778","516075__1844653","216947__423605","52226__1746653","28132__199_39778","1280__1282","1727__191493","1267__216935","52787__56810","905__237258_328814","294__587753","33034__1827099","1590__483012","29461__35833","1710__43131","1472__179995","136857__626932","1646377__29348_34038","1358__1515_46228","33935__626931","39497__88688","40681__454155","29466__228604","1303__729_60133","588__1670","33039__387661","28128__53363","29355__43675","351091__1755626","328812__1691_28026","820__28116","208479__358742","584__39485_204516","228603__1902_387090","1582__2741","726__28037","40214__153721","309120__287_251535","1260__1859290","470__582","293__32013","1623__138595","1687__437898","199__39778","29552__284042_1161942","291644__871324","40324__308892","45254__166486","1506__169435","214856__36848_328813","237258__328814","317__122355_1463864","28125__28136","53440__189722","78342__82135","33069__882211_1463837","33038__879_69825","729__60133","1308__118748","1902__387090","1691__28026","1735__78346","35825__45851","38288__1630_165179","589436__839_77095","287__251535","40518__441500","39485__204516","329854__452084","284042__1161942","1535__589437","1680__216816_536633","2139__44749","1633__1685","626930__823_47678","122355__1463864","163202__310297","28111__47879","882211__1463837","29348__34038","1515__46228","301301__1584_39484","341225__310298_454154","36848__328813","879__69825","216816__536633","39029__187327","246787__840_1113922","823__47678","1265__39492_46503","310298__454154","2088__817_46506","57706__818_487175","163877__40520_239935","39492__46503","671267__28117_397865","817__46506","67269__821_33043","40520__239935","818__487175","28117__397865","821__33043","1630__165179","907__218538","261299__574375","839__77095","79883__84032","840__1113922","1584__39484","28129__477666"
"ERR1076714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44446770924258,0,0,0,0,0,0,0,-4.30770494731347,0,0,0,0,0,0,0,0,0,0,0,0,-2.00631150578078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0972844973766698,0,4.23394226986965,0,6.56072779576732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82402277187014,0,0,0,-2.80826296822845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47503346382234,0,0,0,0,4.89135092261057,0,0,4.86405414198585,0,0,0,0,0,0,0,0,0,0,-2.29009479037432,0,0,0,0,3.96656053107713,-1.95478366502634,0,0,0,0,-3.38578462563133,0,0,0,0,0,0,0,0,0
"ERR1076851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42714972295428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70629420635932,-0.395706302501284,0,-2.10976766316296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26837762630779,0,0,0,-2.3716220701177,0,0,0,0,0,0,0,0,0,0,0,-3.6542247847641,0,0,0,0,0,0,-2.92449640733978,3.92894529951758,0,0,4.10776992179554,0,0,0,0,0,0,0,0,0,5.06537636406514,0,0,0,0,0,0,0,0,-3.09072623152102,0,0,0,5.35329486528029,0,0,0,0,0,0,0,0
"ERR1076918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68101452948378,0,0,0,0,0,0,0,-6.13771511054714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77615039570237,0,4.64365338089628,0,-2.15524988688016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73300230708351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55439445026248,0,0,0,0,0,0,0,0,0,0,-4.9412308564662,0,0,0,0.971509664634796,0,0,0,0,0,0,0,0
"ERR1077342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61511179845221,0,0,0,0,0,0,0,-5.49227873435643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.940584884459494,0,4.52950650239205,0,-2.53446591804448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38982374010474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81766826024346,0,0,0,0,0,0,5.40300470243349,-4.88034458561587,0,-2.40569991251917,0,0,-4.94396152556239,0,0,0,4.1667944762472,0.007307106389888,0,0,0,0,0,0,0,0,0
"ERR1077994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.26920369800426,0,0,0,0,0,0,0,-3.05420228252973,0,0,0,0,-2.41800366279885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.29003352993433,4.75983789665382,0.653505966921133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18810519685525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40854538771212,0,0,0,-2.96557436994644,0,-3.3386531838952,0,0,5.13652548237129,0,-5.78271694335809,0,0,0,0,-3.98181492174201,0,0,0,0,0,0
"ERR1089677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66749430842503,0,0,0,0,0,0,0,-2.42564696092379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.20134377754505,0,1.24864991723567,0,0,0,0,0,0,-2.12305976643261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6772473829666,0,0,0,0,0,0,0,0,-2.10833070395248,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.65173589840316,-1.87102510206724,0,0,-2.08253732302846,0,-3.24071053901721,-1.98019279119933,0,-2.77946550028026,0,3.60706045214377,3.42979452313887,4.81417546437026,0,0,0,0,0,0,0,0
"ERR1089702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.56407361165583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931432764835,0,0,0,-2.27381806186725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19223112444588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93836841032187,0,0,0,0,-4.14427330665707,0,-2.51547967842205,0,0,0,0,0,0,4.75474652136473,0,0,0,0,0,0,4.35693860843402,0,0,0,0,0,0,0,0,-2.28794566114921,0,0,0,3.9628381300672,0,0,0,0,0,0,0,0
"ERR1089709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11135639523901,0,0,0,0,0,0,0,-5.40347548314094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.82176746395982,0,3.65697654943945,0,-2.71153498543281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.69651636127017,0,0,0,0,0,0,-4.31501218466768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143825678744781,-2.0155749416502,0,0,-2.16099174515046,0,-3.49107820540081,0,0,-2.65292220074697,0,3.74294749733753,0,4.59499604022119,0,0,0,0,0,0,0,0
"ERR1089733",0,0,0,0,0,0,0,0,0,-2.66487161152007,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72451353952821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09393826031943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37454130975349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71899587637218,0,0,0,0,0,1.76274587765917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61569302680071,0,0,0,0,0,0,0,0,0,0,0,0,-2.00282155784767,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46898869668642,0,0,0,0,0,0,0,-2.79474060470733,0,0,0,0,4.84063272132887,0,0,0,0,0,0,0,0,0,0,0
"ERR1089740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.87136421985293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94397242447845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0264928149483,0,0,0,-2.58431961250735,0,0,0,0,0,0,0,0,0,0,0,-2.86235609317885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53911857824651,0,0,0,4.47617287185944,0,-4.95774618274012,0,0,0,0,0,0,-4.49535056953242,0,0,0,0,0,-2.32979059974711,0,0,0,0,0,0,0,-4.03531568975836,0,0,-2.76589757780587,0,0,0,0,-4.79067513329145,0,0,0,-4.397882383965,0,0,0,0,0,0,0
"ERR1089757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84116388448959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231326307047512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80656873294193,0,0,0,0,0,0,0,0,0,3.64359184018584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18898939299685,0,-1.41257638888254,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12906883282075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44665407511673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1089758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.87865486370515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37160700150436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.940703336147934,0,0,0,-2.29964175605763,0,0,0,0,0,0,0,0,0,0,0,-2.69246087480034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.10774382219163,0,0,0,0,3.98309636069873,0,-4.66347903254554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05938450316828,0,0,0,-2.51161342759043,-1.18683245500566,0,0,-4.35024206555884,0,0,0,0,0,0,0,0
"ERR1089759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01873452033088,0,-1.98008763196559,0,0,0,0,0,0,0,-2.02785059385072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295690472649669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65525975033842,0,0,0,0,0,0,0,0,0,3.50938019989368,0,3.42961238200314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51234025870816,0,0,0,0,0,-3.49655075620626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59904479487879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1089765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.24988251162572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2800670821457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10710082610785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.94919203094168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99709045922908,0,0,0,0,-3.45906214269583,0,0,-2.31169540970843,0,0,0,4.00397390123875,0,-4.05481862461493,0,0,0,0,0,0
"ERR1089805",0,0,0,0,0,0,0,0,0,-2.90700698743398,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.42681726459774,0,0,0,0,0,0,0,0,0,0,0.0473773695692956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27821964499442,0,0,0,0,-2.21386955407679,-2.40736682724355,0,0,0,0,0,0,0,0,0,-5.93542161053749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0350838001934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83453454899085,4.16968165724172,0,0,0,0,0,0,0,0,0,0,0,0,-2.85876224491723,0,0,0,-2.43032116300145,4.9515214549563,0,0,4.2094397330284,0,0,0,0,0,0,0,0
"ERR1089828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5806224494747,0,0,0,0,0,0,0,-5.64381686225026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.24328539118679,0,4.46976919764303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37398658865379,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11186538803549,-2.55144957501972,0,-2.6468929079958,0,-2.42360567386361,-4.41924029688418,0,-4.58455299884247,-5.10093976766223,-4.19780816464398,0,0,0.496315454508371,0,0,0,0,0,0,0,0
"ERR1089829",0,0,0,0,0,0,0,0,0,-1.70739494081852,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78685766475864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5632274671503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.62547136595286,0,0,0,0,0,3.13600433001155,0,0,0,0,-3.09492826125584,0,0,0,0,0,0,-2.70758939689152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95729478608374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81539899207873,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23455990461025,0,0,0,0,-2.13832047977234,0,0,0,0,0,0,0,0,0,0,0
"ERR1089845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25180472043903,0,0,0,0,0,0,0,0,0,0,0,0,-2.20921668059285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.63229099209271,0,0,0,-2.45477876376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70900378415195,0,0,0,0,0,0,-2.91858422588453,0,0,0,0,0,0,0,0,0,0,4.25180154017344,0,0,3.82647553571549,0,0,0,0,0,0,0,0,0,0,0,0,-4.38780233116698,-5.05513616540109,0,0,6.47270869342639,0,-2.49161625074121,0,-2.71834258487828,0,0,4.31560593924806,0,4.7083074693873,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1089846",0,0,0,0,-2.02828406523253,0,0,0,0,0,0,0,0,0,0,-2.05620870102872,0,0,0,0,0,0,0,-2.41022995330442,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51309105316509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.17464073704762,0,-3.56145794114695,0,-2.21721546296152,0,0,0,0,-3.07625427281105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91780257356415,0,5.32822869750959,0,-3.8403298331767,0,0,0,0,0,0,-2.21948288272627,0,0,0,0,0,0,0,0,0,0,0,-3.55263842022585,0,-3.84425711941133,0,0,0,0,0,0,0,0,-2.5255439883375,0,0,0,4.37437050455069,-5.05378230386833,0,0,0,0,0,0,0
"ERR1089850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62449192993613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15823001062025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85059289341994,0,0,0,1.08527889837249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93737172309811,0,0,4.88613018855964,0,0,0,0,0,0,0,0,0,0,-2.17822633047832,0,-2.19048189496463,0,0,3.77279867477277,0,-3.79402593513848,-2.47455296113756,0,0,0,4.28605145471026,0,0,0,0,0,0,0,0
"ERR1089873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.92028719070372,0,0,0,0,0,0,0,-5.69054700532664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15522363229178,-2.43134107553329,0.882958518278076,0,-2.29834108517522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.21120627335281,0,0,0,0,0,0,3.98084353264648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27593790688948,0,0,0,-2.89020688467233,3.94204008960455,0,0,5.00598516863784,0,0,0,0,0,0,0,0
"ERR1089878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1647234034048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26315616779276,0,0,0,0,0,0,0,0,0,0,-2.14981220843502,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7235839717413,-3.01080981953632,0,-5.50709500538379,-2.44187212506897,-3.33059492170167,-5.21487557936419,0,1.976024380056,-2.54997861414471,-5.76875962381818,4.22944658620565,0,4.41669251791271,-3.91990146807994,0,0,0,0,0,0,0
"ERR1089885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33341956116999,0,0,0,0,0,0,0,-5.13419162423891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92918895351259,0,0,0,0,0,0,0,0,0,0,-1.91938108421251,0,0.188322429329116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3032630783681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.94392875993492,0,0,0,0,3.34145328488444,0,0,0,-3.98936867493104,0,0,0,0,3.36698337850165,0,0,0,0,-1.89147770348463,0,-2.02268135185446,0,0,-3.27613548381908,0,3.50338686893403,0,0,0,0,0,0,0,0,0
"ERR1089910",0,0,0,0,0,0,0,0,0,-2.63166483706021,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91383627130324,0,0,0,0,-2.12818321664773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33229122898314,-2.78302202340468,0,0,0,0,0,0,0,0,0,-5.04691246683426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55817720628076,0,0,0,0,-2.81141022985184,0,0,3.68612145904924,0,0,0,0,-2.19659733566105,0,0,0,0,0,0,0,4.03964690664606,4.82033554312005,0,0,0,0,-3.80461818913536,0,0,0,0,0,0,0,-2.44931725465674,0,0,0,0,4.2423419289206,0,0,0,-4.86950535902228,0,0,0,0,0,0,0
"ERR1089922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28470526516343,0,0,0,0,0,0,0,-5.41470986730032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27142101117838,0,3.95722559958319,0,-2.79650532869035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28470526516343,0,0,0,0,0,0,0,0,0,0,-4.8436893129288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95722559958319,0,0,0,0,-4.9185427819782,0,0,0,0,0.587256437660073,0,0,-2.98158651416165,0,0,0,5.16425932969017,0,0,0,0,0,0,0,0
"ERR1089925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.60142562730089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19978319096596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9428508910078,0,0,0,-2.21696244263085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81013625238903,0,0,0,0,3.83989158910863,0,0,0,0,0,0,-2.27925308391493,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94778214464871,-2.28403821551108,0,-2.28117340210016,0,0,3.95607023569414,-5.28686351822577,-3.95110823331222,0,0,0,-1.39068902437372,0,0,0,0,0,0,0,0,0
"ERR1089927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64982645681958,0,0,0,0,0,0,0,-2.85710481385051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.9486507001387,0,-0.066361791995308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23718528240251,0,0,0,0,0,0,-2.51331557624182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54003355430447,0,-3.87491857506647,0,0,0,0,0,-4.3994671689851,-2.42809163772843,0,0,0,-2.46799551541843,-4.20557808197876,-2.88382414447202,0,0,-4.27469362555686,4.99492993831938,4.35319027350508,0,0,0,0,0,0,0
